accession	fetch_source	note
P02227.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0901; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02228.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 9.0101; Type: Aero Insect; Group: Chironomus Chi t 9; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02229.2	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 1.0101; Type: Aero Insect; Group: Chironomus Chi t 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02230.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 1.0201; Type: Aero Insect; Group: Chironomus Chi t 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02231.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 4.0101; Type: Aero Insect; Group: Chironomus Chi t 4; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02604.3	uniprot	species: Gallus gallus; common name: chicken; IUIS Allergen: ; Type: Food Animal; Group: Gallus gallus Gal d 7; Allergenicity: IgE but no biological test; 1st V: 16; curationNote: 
P02620.1	uniprot	species: Merluccius merluccius; common name: European hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P02622.1	uniprot	species: Gadus callarias; common name: Baltic cod; IUIS Allergen: Gad c 1.0101; Type: Food Animal; Group: Gadus Gad c 1 Gad m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P02754.3	uniprot	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Bos d 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P02761.1	uniprot	species: Rattus norvegicus; common name: Rat; IUIS Allergen: ; Type: Aero Animal; Group: Rattus Rat n 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P02762.2	uniprot	species: Mus musculus; common name: Mouse; IUIS Allergen: ; Type: Aero Animal; Group: Mus Mus m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P02789.2	uniprot	species: Gallus gallus; common name: chicken; IUIS Allergen: ; Type: Food Animal; Group: Gallus Gal d 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P02878.1	uniprot	species: Ambrosia artemisiifolia (elatior); common name: Short ragweed; IUIS Allergen: Amb a 5.0101; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P04403.2	uniprot	species: Bertholletia excelsa; common name: Brazil nut; IUIS Allergen: Ber e 1.0101; Type: Food Plant; Group: Bertholletia Ber e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P05946.1	uniprot	species: Pontastacus leptodactylus; common name: Danube crayfish; IUIS Allergen: Pon l 4.0101; Type: Food Animal; Group: Pontastacus Pon l 4; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
P06886.1	uniprot	species: Staphylococcus aureus; common name: Bacteria; IUIS Allergen: Unassigned; Type: Bacteria skin; Group: Staphylococcus enterotoxin TSST 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P08819.2	uniprot	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum serine carboxypeptidase II; Allergenicity: IgE but no biological test; 1st V: 10; curationNote: 
P0C088.1	uniprot	species: Artemisia vulgaris; common name: Mugwort; IUIS Allergen: Art v 3.0101; Type: Aero Plant; Group: Artemisia Art v 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P0C0Y4.2	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Alternaria Alt a 8 (mannitol dehydrogenase); Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
P0C1B3.1	uniprot	species: Aspergillus oryzae; common name: Fungus; IUIS Allergen: Asp o 21; Type: Aero Fungi; Group: Aspergillus Asp o 21; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P0C1Y5.1	uniprot	species: Zea mays; common name: Corn; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Zea Zea m 1 isoform; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P0CH86.1	uniprot	species: Vespula squamosa; common name: Wasp; IUIS Allergen: Ves s 1.0101; Type: Venom or Salivary; Group: Vespula Ves s 1 phospholipase; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P0CH87.1	uniprot	species: Vespa crabro; common name: European hornet; IUIS Allergen: Vesp c 1.0101; Type: Venom or Salivary; Group: Vespa Vesp c 1 phospholipase; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P0CH88.1	uniprot	species: Bombus terrestris; common name: Bumblebee; IUIS Allergen: Bom t 4.0101; Type: Venom or Salivary; Group: Bombus Bom t 4 protease; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P0CH89.1	uniprot	species: Vespula maculifrons; common name: Wasp; IUIS Allergen: Ves m 2.0101; Type: Venom or Salivary; Group: Vespula Ves m 2 Hyaluronidase; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P0DMB4.1	uniprot	species: Vespa affinis; common name: Lesser banded hornet; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Vespa affinis Phospholipase A1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P0DMB5.1	uniprot	species: Vespa affinis; common name: Lesser banded hornet; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Vespa affinis Phospholipase A1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P0DMB9.2	uniprot	species: Vespa velutina; common name: ; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Vesp v 5; Allergenicity: IgE but no biological test; 1st V: 21; curationNote: 
P0DSM7.1	uniprot	species: Periplaneta americana; common name: American cockroach; IUIS Allergen: Unassigned; Type: Aero Insect; Group: Periplaneta Per a 7; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 20; curationNote: 
P10414.2	uniprot	species: Ambrosia trifida; common name: Giant ragweed; IUIS Allergen: Amb t 5.0101; Type: Aero Plant; Group: Ambrosia Amb t 5 Ra5G; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P11376.1	uniprot	species: Equus caballus; common name: Horse; IUIS Allergen: Equ c 6; Type: Food Animal; Group: Equus asinus / caballas  Equ a 6 Equ c 6 lysozyme; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 18; curationNote: 
P12547.2	uniprot	species: Aspergillus oryzae; common name: Fungus; IUIS Allergen: Asp f o 13.0101; Type: Aero Fungi; Group: Aspergillus Oryzin Asp o 13, fl 13; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P12548.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0501; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P12549.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0702; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P12550.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0801; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P13080.1	uniprot	species: Aedes aegypti; common name: Yellow fever mosquito; IUIS Allergen: Aed a 4.0101; Type: Venom or Salivary; Group: Aedes aegypti Aed a 4 alpha glucosidase; Allergenicity: IgE but no biological test; 1st V: 17; curationNote: 
P13744.1	uniprot	species: Cucurbita maxima; common name: ; IUIS Allergen: Unassigned; Type: Food Plant; Group: Cuc ma 4; Allergenicity: IgE but no biological test; 1st V: 20; curationNote: 
P14946.2	uniprot	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: ; Type: Aero Plant; Group: Lolium Lol p 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P14947.1	uniprot	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: Lol p 2.0101; Type: Aero Plant; Group: Lolium Lol p 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P14948.1	uniprot	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: Lol p 3.0101; Type: Aero Plant; Group: Lolium Lol p 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P15322.2	uniprot	species: Sinapis alba; common name: White mustard; IUIS Allergen: Sin a 1.0101; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P15476.2	uniprot	species: Solanum tuberosum; common name: Potato; IUIS Allergen: ; Type: Food Plant; Group: Solanum Sola t 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P16311.2	uniprot	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: ; Type: Aero Mite; Group: Dermatophagoides Der p 1 Der f 1 Der m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P16312.1	uniprot	species: Dermatophagoides microceras; common name: House dust mite; IUIS Allergen: Der m 1.0101; Type: Aero Mite; Group: Dermatophagoides Der p 1 Der f 1 Der m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P16348.1	uniprot	species: Solanum tuberosum; common name: Potato; IUIS Allergen: Sola t 2.0101; Type: Food Plant; Group: Solanum Sola t 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P18153.2	uniprot	species: Aedes aegypti; common name: Yellow fever mosquito; IUIS Allergen: Aed a 2; Type: Venom or Salivary; Group: Aedes Aed a 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P19963.2	uniprot	species: Olea europaea; common name: Olive tree; IUIS Allergen: Ole e 1.0102; Type: Aero Plant; Group: Olea Ole e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P20347.3	uniprot	species: Solanum tuberosum; common name: Potato; IUIS Allergen: ; Type: Food Plant; Group: Solanum Sola t 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P20723.1	uniprot	species: Staphylococcus aureus; common name: Bacteria; IUIS Allergen: Unassigned; Type: Bacteria skin; Group: Staphylococcus enterotoxin SED; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P22284.1	uniprot	species: Poa pratensis; common name: Kentucky bluegrass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Poa not IUIS Poa p 9 like Poa p 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P22285.1	uniprot	species: Poa pratensis; common name: Kentucky bluegrass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Poa not IUIS Poa p 9 like Poa p 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P22286.1	uniprot	species: Poa pratensis; common name: Kentucky bluegrass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Poa not IUIS Poa p 9 like Poa p 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P22895.1	uniprot	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Gly m Bd 30 kDa; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P23110.1	uniprot	species: Helianthus annuus; common name: Sunflower; IUIS Allergen: Unassigned; Type: Food Plant; Group: Hel a 6; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P24296.2	uniprot	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum  Tri a 14 LTP_amylase inhibitor; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
P24337.1	uniprot	species: Glycine max; common name: Soybean; IUIS Allergen: Gly m 1.0101; Type: Aero Plant; Group: Glycine Gly m 1; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P25974.1	uniprot	species: Glycine max; common name: Soybean; IUIS Allergen: Gly m 5.0301; Type: Food Plant; Group: Glycine Gly m 5.0301 beta sub unit beta congl; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
P27357.1	uniprot	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Thaumatin-like; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P27759.1	uniprot	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0101; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P27760.1	uniprot	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0201; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P27761.1	uniprot	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0301; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P28744.1	uniprot	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0401; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P29022.1	uniprot	species: Zea mays; common name: Corn; IUIS Allergen: Unassigned; Type: Food Plant; Group: Zea mays Zea m 8; Allergenicity: IgE but no biological test; 1st V: 17; curationNote: 
P29600.1	uniprot	species: Bacillus lentus; common name: Bacteria; IUIS Allergen: Unassigned; Type: Bacteria airway; Group: Bacillus lentus subtilisin; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P30438.2	uniprot	species: Felis catus; common name: Cat; IUIS Allergen: ; Type: Aero Animal; Group: Felis Fel d 1 Chain 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P30575.1	uniprot	species: Candida albicans; common name: Yeast; IUIS Allergen: Unassigned; Type: Contact; Group: Candida Enolase 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P32936.2	uniprot	species: Hordeum vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Hordeum Alpha-amylase inhibitor component CMb; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P33556.1	uniprot	species: Vitis sp.; common name: Grape; IUIS Allergen: Unassigned; Type: Food Plant; Group: Vitis Vit v 1 LTP; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P34071.1	uniprot	species: Staphylococcus aureus; common name: Bacteria; IUIS Allergen: Unassigned; Type: Bacteria skin; Group: Staphylococcus enterotoxin SEC; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P35760.1	uniprot	species: Vespula maculifrons; common name: Wasp; IUIS Allergen: Ves m 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35775.1	uniprot	species: Solenopsis invicta; common name: Red fire ant; IUIS Allergen: Sol i 2.0101; Type: Venom or Salivary; Group: Solenopsis Sol i and Sol r Venom allergen II; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P35776.2	uniprot	species: Solenopsis richteri; common name: Black fire ant; IUIS Allergen: Sol r 2.0101; Type: Venom or Salivary; Group: Solenopsis Sol i and Sol r Venom allergen II; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P35779.2	uniprot	species: Solenopsis richteri; common name: Black fire ant; IUIS Allergen: Sol r 3.0101; Type: Venom or Salivary; Group: Solenopsis Venom allergen III; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P35780.1	uniprot	species: Polistes fuscatus; common name: Paper wasp; IUIS Allergen: Pol f 5.0101; Type: Venom or Salivary; Group: Polistes Pol 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35781.1	uniprot	species: Vespa crabro; common name: European hornet; IUIS Allergen: Vesp c 5.0101; Type: Venom or Salivary; Group: Vespa Vesp c 5 and Vesp m 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P35782.1	uniprot	species: Vespa crabro; common name: European hornet; IUIS Allergen: Vesp c 5.0102; Type: Venom or Salivary; Group: Vespa Vesp c 5 and Vesp m 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P35783.1	uniprot	species: Vespula flavopilosa; common name: Wasp; IUIS Allergen: Ves f 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35784.1	uniprot	species: Vespula germanica; common name: Wasp; IUIS Allergen: Ves g 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35785.1	uniprot	species: Vespula pensylvanica; common name: Wasp; IUIS Allergen: Ves p 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35786.1	uniprot	species: Vespula squamosa; common name: Wasp; IUIS Allergen: Ves s 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P35787.1	uniprot	species: Vespula vidua; common name: Wasp; IUIS Allergen: Ves vi 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P39673.1	uniprot	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der p 14 / Der f 14; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P40918.1	uniprot	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Cladosporium / Davidiella Heat shock 70 kDa protei; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P42037.1	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Alternaria Alt a 5 ribosomal P2; Allergenicity: IgE but no biological test; 1st V: 10; curationNote: 
P42040.2	uniprot	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: ; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 6; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P42058.1	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 7.0101; Type: Aero Fungi; Group: Alternaria Alt a 7 flavodoxin; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P43180.2	uniprot	species: Betula pendula; common name: European white birch; IUIS Allergen: ; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P43186.2	uniprot	species: Betula pendula; common name: European white birch; IUIS Allergen: ; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P43212.1	uniprot	species: Cryptomeria japonica; common name: Japanese cedar; IUIS Allergen: ; Type: Aero Plant; Group: Cryptomeria Cry j 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P43237.1	uniprot	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara h 1; Type: Food Plant; Group: Arachis Ara h 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P43238.1	uniprot	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara h 1.0101; Type: Food Plant; Group: Arachis Ara h 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P46075.3	uniprot	species: Aspergillus fumigatus; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Aspergillus Asp f 5; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
P46436.3	uniprot	species: Ascaris suum; common name: Parasitic roundworm; IUIS Allergen: Asc s 13.0101; Type: Worm (parasite); Group: Ascaris lumbricoides/suum  Glutathione S-transfera; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P49148.1	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 12.0101; Type: Aero Fungi; Group: Alternaria Alt a 12 Ribosomal BP P1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P49274.1	uniprot	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der p 4; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P49277.1	uniprot	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: ; Type: Aero Mite; Group: Dermatophagoides Der p 6 / Der f 6; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P49370.1	uniprot	species: Vespula vulgaris; common name: Wasp; IUIS Allergen: ; Type: Venom or Salivary; Group: Vespula Ves v 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P49372.1	uniprot	species: Apium graveolens; common name: Celery; IUIS Allergen: Api g 1.0101; Type: Food Plant; Group: Apium Api g 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P50635.2	uniprot	species: Aedes aegypti; common name: Yellow fever mosquito; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Aedes Aed a 1 apyrase; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 10; curationNote: 
P51528.1	uniprot	species: Vespula maculifrons; common name: Wasp; IUIS Allergen: Vesp m 1.0101; Type: Venom or Salivary; Group: Vespula Phospholipase A1- Ves m/v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
P53357.1	uniprot	species: Dolichovespula maculata; common name: Whiteface hornet; IUIS Allergen: Dol m 1.02; Type: Venom or Salivary; Group: Dolichovespula Dol m 1 Phospholipase A1B; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P55958.1	uniprot	species: Parietaria judaica; common name: Weed; IUIS Allergen: Par j 2.0101; Type: Aero Plant; Group: Parietaria Par j 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P56164.1	uniprot	species: Phalaris aquatica; common name: Canary grass; IUIS Allergen: Pha a 5.0101; Type: Aero Plant; Group: Phalaris Pha a 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P56165.1	uniprot	species: Phalaris aquatica; common name: Canary grass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Phalaris Pha a 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P56166.1	uniprot	species: Phalaris aquatica; common name: Canary grass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Phalaris Pha a 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P56167.1	uniprot	species: Phalaris aquatica; common name: Canary grass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Phalaris Pha a 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P58171.1	uniprot	species: Syringa vulgaris; common name: Lilac; IUIS Allergen: Syr v 3.0101; Type: Aero Plant; Group: Syringa Syr v 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P67875.1	uniprot	species: Aspergillus fumigatus; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Aspergillus Asp f 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P69199.1	uniprot	species: Brassica rapa subsp. rapa; common name: Turnip; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Bra n Bra r 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P78983.2	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 3.0101; Type: Aero Fungi; Group: Alternaria Alt a 3 HSP; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P79017.2	uniprot	species: Aspergillus fumigatus; common name: Fungus; IUIS Allergen: Asp f 2.0101; Type: Aero Fungi; Group: Aspergillus Asp f 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P80198.1	uniprot	species: Hordeum vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Food Plant; Group: Hordeum Hor v 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P80207.1	uniprot	species: Brassica juncea; common name: Mustard; IUIS Allergen: Bra j 1.0101; Type: Food Plant; Group: Brassica Bra j 1 2S albumin; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P80208.1	uniprot	species: Brassica napus; common name: Rape; IUIS Allergen: Bra n 1.0101; Type: Food Plant; Group: Bra n 1; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P80273.2	uniprot	species: Vitis sp.; common name: Grape; IUIS Allergen: Unassigned; Type: Food Plant; Group: Vitis Lipid transfer protein P3; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
P80274.1	uniprot	species: Vitis sp.; common name: Grape; IUIS Allergen: ; Type: Food Plant; Group: Vitis Vit v 1 LTP; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P80740.2	uniprot	species: Olea europaea; common name: Olive tree; IUIS Allergen: Ole e 5.0101; Type: Aero Plant; Group: Olea Ole e 5; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
P81216.1	uniprot	species: Equus caballus; common name: Horse; IUIS Allergen: Equ c 2.0101; Type: Aero Animal; Group: Equus Equ c 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P81217.1	uniprot	species: Equus caballus; common name: Horse; IUIS Allergen: Equ c 2.0102; Type: Aero Animal; Group: Equus Equ c 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P81295.1	uniprot	species: Juniperus ashei; common name: Mountain cedar; IUIS Allergen: Jun a 3.0101; Type: Aero Plant; Group: Juniperus Jun a 3; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
P81402.1	uniprot	species: Prunus persica; common name: Peach; IUIS Allergen: Pru p 3.0101; Type: Food Plant; Group: Prunus Pru 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P81430.2	uniprot	species: Olea europaea; common name: Olive tree; IUIS Allergen: Ole e 7.0101; Type: Aero Plant; Group: Olea Ole e 7; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P81496.1	uniprot	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Triticum Bakers asthma allergen #4; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P81657.1	uniprot	species: Vespa mandarinia; common name: Wasp; IUIS Allergen: Vesp m 5.0101; Type: Venom or Salivary; Group: Vespa Vesp c 5 and Vesp m 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P81729.1	uniprot	species: Brassica rapa subsp. rapa; common name: Turnip; IUIS Allergen: Bra r 2.0101; Type: Contact; Group: Brassica Bra r 2; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
